gene_id	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
ENSG00000138061	1485	5418	14300	9793	11543	28941	2636	2346	23009	2366	2722	6426
ENSG00000138069	2084	2868	3430	2327	20732	17697	4482	3765	21690	3601	4640	12552
ENSG00000138071	3527	4480	6199	4018	35019	22484	3985	2216	12912	2713	3026	11198
ENSG00000138073	405	746	644	400	3616	5399	897	682	4454	924	1110	3813
ENSG00000138074	173	297	298	208	1587	2058	850	5399	8284	5455	5955	24504
ENSG00000138075	0	0	0	0	0	0	5	5	10	1	2	14
ENSG00000138078	445	553	748	521	3477	5098	1691	2920	9928	2573	2871	12224
ENSG00000138079	1	1	0	0	11	6	5	31	135	32	41	122
ENSG00000138080	6727	8665	7020	5344	51414	32666	165	586	2818	50	35	271
ENSG00000138081	413	769	759	505	3852	3161	649	810	3199	917	887	4595
ENSG00000138083	1	4	2	0	5	0	869	2816	11191	3261	4011	9231
ENSG00000138085	551	988	1010	695	4582	4666	1811	1494	9278	981	1336	3709
ENSG00000138092	63	133	138	98	539	415	72	55	352	115	92	580
ENSG00000138095	707	1189	1514	995	5405	6167	1882	2513	8496	2830	3269	11882
ENSG00000138100	0	0	1	0	2	0	0	1	14	2	0	0
ENSG00000138101	50	80	50	43	309	332	262	235	943	217	294	845
ENSG00000138107	1171	1895	1790	1289	9811	9542	2221	1971	8682	1762	2053	6079
ENSG00000138111	7	15	17	12	127	190	17	23	326	32	34	277
ENSG00000138115	0	0	0	0	1	11	8	15	112	97	132	350
ENSG00000138119	6443	10609	12733	8965	55715	36185	5825	1322	4917	1857	1982	6606
ENSG00000138131	1337	2722	5271	3692	10263	10409	783	72	1535	371	505	603
ENSG00000138134	130	223	274	166	1368	1043	62	79	353	81	79	531
ENSG00000138135	186	141	154	93	1693	505	0	0	56	0	0	2
ENSG00000138136	0	0	0	0	0	0	40	0	0	0	0	8
ENSG00000138138	415	709	856	566	3854	5054	1273	1228	5474	1055	1274	4965
ENSG00000138152	0	1	0	0	5	5	1	0	3	2	1	5
ENSG00000138160	87	111	279	160	664	398	59	80	220	274	282	1032
ENSG00000138161	5	6	6	5	24	58	6	12	2	0	0	0
ENSG00000138162	93	229	279	173	912	1521	387	1359	2559	584	591	2982
ENSG00000138166	220	294	505	390	2269	578	31	34	804	45	62	80
ENSG00000138172	522	1131	1100	794	4034	3810	39	37	101	47	56	277
ENSG00000138175	284	423	489	303	2954	1895	718	622	5041	578	708	1814
ENSG00000138180	65	77	203	148	472	234	7	11	45	132	159	246
ENSG00000138182	71	110	228	132	717	446	126	112	424	282	255	1488
ENSG00000138185	14	42	36	29	162	327	81	105	377	246	263	755
ENSG00000138190	23	35	38	17	116	131	197	193	721	304	303	971
ENSG00000138193	194	237	303	237	1359	1140	1193	3875	9609	6972	7387	25108
ENSG00000138207	2	1	0	2	6	2	6	2	117	0	1	1
ENSG00000138231	114	183	246	134	1007	1114	265	254	1068	290	339	1478
ENSG00000138246	810	1312	1698	1292	6670	7363	1411	884	3597	1279	1455	7660
ENSG00000138271	0	1	2	0	0	1	101	0	1	1	0	0
ENSG00000138279	948	1448	1890	1257	8272	7243	1286	1046	7079	862	1200	3310
ENSG00000138286	256	340	391	284	2082	2148	381	352	1383	772	734	3132
ENSG00000138303	236	292	367	212	1847	1662	435	303	1809	333	359	1558
ENSG00000138308	0	0	0	0	0	0	0	0	22	0	0	1
ENSG00000138311	14	10	26	21	85	251	116	103	493	45	75	257
ENSG00000138315	0	0	0	0	4	15	4	1	26	6	1	7
ENSG00000138316	98	142	412	341	996	756	139	6	297	31	17	128
ENSG00000138326	2961	4794	6538	3850	26937	32624	4609	4144	24144	4887	7049	16824
ENSG00000138336	32	60	41	41	414	378	56	141	614	202	233	893
ENSG00000138346	19	33	54	27	233	368	92	42	166	143	117	624
ENSG00000138347	37	60	20	16	257	7	0	0	3	1	3	0
ENSG00000138356	348	990	2184	1417	2553	11475	24	43	81	22	17	139
ENSG00000138363	483	767	1033	747	4301	4567	1202	960	3494	1293	1602	4318
ENSG00000138375	299	419	468	262	2170	1996	356	359	1102	366	404	1212
ENSG00000138376	30	62	75	45	307	316	84	240	501	304	326	1774
ENSG00000138378	55	66	63	32	452	462	10	2	14	0	2	12
ENSG00000138379	16	11	302	173	152	1073	10	1	74	3	4	16
ENSG00000138380	82	151	125	92	893	1106	254	339	1191	419	393	2656
ENSG00000138381	346	547	791	552	3055	4146	631	543	3320	547	689	2554
ENSG00000138382	150	168	205	116	1411	1247	419	175	1026	243	300	798
ENSG00000138385	631	943	1233	801	7355	6152	1649	987	6083	1260	1663	5053
ENSG00000138386	384	678	720	453	3654	3199	789	457	2870	739	838	3796
ENSG00000138395	45	27	108	66	332	309	74	28	8	26	23	414
ENSG00000138398	452	641	790	502	4412	3898	1149	1047	5809	1213	1505	5381
ENSG00000138399	126	144	188	123	1309	1712	336	364	1040	867	1017	3216
ENSG00000138400	6	6	2	4	56	22	43	121	353	109	118	696
ENSG00000138411	104	227	172	127	713	1018	49	4	782	4	9	50
ENSG00000138413	712	968	809	576	6090	6424	684	3129	9774	2202	2744	7797
ENSG00000138430	336	437	592	355	2830	2489	885	470	2626	663	776	2117
ENSG00000138433	250	404	491	305	2653	2555	541	352	2267	503	633	1890
ENSG00000138434	811	1236	1045	693	6473	4711	3624	6535	22359	6145	6625	25106
ENSG00000138435	3	1	0	1	3	5	3	0	11	1	2	1
ENSG00000138439	26	52	29	32	225	310	196	218	940	168	228	1048
ENSG00000138442	173	281	318	194	1429	1811	498	348	1714	544	569	2441
ENSG00000138443	467	892	967	697	4535	4013	1592	2499	9350	3040	3283	17129
ENSG00000138448	3694	4379	4314	2899	30882	19866	20847	32318	67263	18657	18939	96134
ENSG00000138449	78	325	100	57	650	2959	450	2321	9520	1431	1670	8304
ENSG00000138459	337	462	644	401	2641	3168	463	685	2818	534	641	2547
ENSG00000138463	141	203	257	162	1134	1653	364	391	1544	399	450	1666
ENSG00000138468	120	167	197	136	1278	1477	256	400	1349	788	794	4307
ENSG00000138472	0	0	0	0	0	0	0	0	233	0	0	0
ENSG00000138483	4	1	1	3	9	105	2	1	0	3	0	6
ENSG00000138495	43	74	97	55	613	787	224	228	2150	302	388	751
ENSG00000138496	349	676	800	470	3630	3090	376	673	10955	486	595	2462
ENSG00000138587	35	45	61	25	260	250	26	39	170	64	72	334
ENSG00000138592	453	722	770	548	4046	3439	741	652	3371	751	810	3946
ENSG00000138593	541	789	835	657	4741	4116	1042	1519	5463	1810	1918	8725
ENSG00000138594	539	759	969	620	5634	4559	843	307	2095	421	465	1964
ENSG00000138600	664	970	1391	876	6366	7084	676	1771	8536	1155	1323	5460
ENSG00000138604	194	298	360	210	1649	993	233	486	2482	348	430	1772
ENSG00000138606	36	76	55	45	371	487	167	91	800	82	108	459
ENSG00000138613	248	347	337	185	2123	1575	303	320	2018	305	312	1718
ENSG00000138614	322	448	543	361	2600	2517	586	499	2575	618	650	2684
ENSG00000138615	1	19	2	3	49	30	9	39	114	99	83	239
ENSG00000138617	91	151	79	52	732	526	133	174	815	180	248	815
ENSG00000138621	43	47	46	38	385	384	84	99	441	91	121	533
ENSG00000138622	0	0	0	0	0	0	51	8	137	5	7	46
ENSG00000138623	859	1142	1763	1244	6995	2356	217	49	1264	68	56	114
ENSG00000138629	302	458	475	314	2664	2185	510	475	2093	381	529	1432
ENSG00000138639	387	571	517	343	3556	1847	349	317	591	160	189	993
ENSG00000138640	158	223	253	146	1396	1512	312	4155	16690	3322	3829	13986
ENSG00000138641	337	495	647	426	3225	2159	166	427	3218	513	491	1689
ENSG00000138642	28	61	45	38	240	208	51	83	7502	85	87	313
ENSG00000138646	0	4	4	9	11	46	153	116	5583	77	79	219
ENSG00000138650	57	68	9	4	493	50	7511	23	1957	82	78	827
ENSG00000138653	0	0	0	0	0	0	0	0	6	0	0	2
ENSG00000138658	20	28	54	53	220	308	49	70	288	161	172	987
ENSG00000138660	195	250	300	209	1690	1972	317	228	1515	283	260	1670
ENSG00000138663	352	522	633	466	2740	2517	479	477	2646	548	558	1495
ENSG00000138668	1704	2311	3168	2031	17833	11004	3426	3290	14762	5412	5904	22780
ENSG00000138669	99	120	112	78	647	1387	7	8	34	3	7	31
ENSG00000138670	0	2	0	0	1	2	59	533	1187	428	556	1533
ENSG00000138674	4160	5954	5710	4005	35885	19379	6531	2383	10594	2678	3069	9656
ENSG00000138675	305	326	476	338	2852	1073	1061	17	28	342	297	875
ENSG00000138678	8	14	12	8	47	39	35	140	325	203	261	269
ENSG00000138684	0	0	0	0	0	0	0	0	0	2	0	17
ENSG00000138685	2521	2121	3980	2771	21657	16665	2340	1797	8978	1471	1553	6999
ENSG00000138686	244	327	337	244	2266	1714	651	328	1339	533	428	2204
ENSG00000138688	647	951	887	759	6038	4946	1729	3266	14224	4389	4867	18513
ENSG00000138696	31	80	60	41	378	347	14	114	991	66	99	482
ENSG00000138698	584	797	949	587	4172	4711	579	368	2178	487	604	1682
ENSG00000138709	139	259	308	175	1388	1067	241	248	1621	425	516	1512
ENSG00000138722	0	0	0	0	0	0	0	0	1	0	0	2
ENSG00000138735	145	436	259	188	1387	1221	476	169	812	400	472	2136
ENSG00000138738	131	244	218	163	1277	797	166	195	626	352	327	1892
ENSG00000138741	8	13	3	0	90	2	1	5	51	17	18	39
ENSG00000138744	195	270	294	187	2081	1073	114	193	921	153	171	482
ENSG00000138750	228	312	428	295	2035	2019	321	297	1647	538	638	2250
ENSG00000138756	165	264	405	338	1613	1372	177	85	665	108	97	806
ENSG00000138757	1092	1725	1898	1285	10060	9168	2928	2268	10056	1908	2212	9377
ENSG00000138758	9076	10476	13414	8647	82315	48929	1758	721	5832	757	817	3115
ENSG00000138759	283	548	435	316	3197	3320	3310	490	608	1291	1137	10203
ENSG00000138760	2246	3623	4233	2905	19528	21138	7688	5946	26436	4408	5216	19140
ENSG00000138764	488	1030	1197	783	4391	5884	710	476	2451	714	704	3329
ENSG00000138767	93	231	233	176	982	965	217	278	1481	274	341	1242
ENSG00000138768	1338	1806	2146	1393	10617	7200	1388	1315	5865	1623	1769	6624
ENSG00000138769	1	3	0	0	11	14	46	128	369	134	139	750
ENSG00000138771	704	985	715	580	5558	1582	3650	2696	8843	3117	3270	12419
ENSG00000138772	16	31	66	38	117	381	3410	277	356	859	988	4131
ENSG00000138777	199	327	336	231	1571	1904	499	593	3197	886	1328	2360
ENSG00000138778	71	87	197	131	725	346	21	23	95	198	161	894
ENSG00000138780	53	68	89	79	490	546	143	176	758	270	300	1397
ENSG00000138785	82	144	168	107	762	857	206	133	815	144	218	649
ENSG00000138792	15	8	6	3	149	22	0	4	40	89	105	120
ENSG00000138794	83	122	112	86	765	775	295	196	1753	261	321	1102
ENSG00000138795	2	2	3	2	8	41	53	65	391	40	36	524
ENSG00000138796	208	325	292	209	1705	1653	431	857	4533	668	779	2589
ENSG00000138798	9	9	10	3	48	7	13	671	6240	230	244	504
ENSG00000138801	711	984	1045	679	6116	4437	2135	1276	5764	1305	1479	5853
ENSG00000138802	374	687	735	553	3325	3307	749	977	3721	1162	1188	4467
ENSG00000138814	724	1032	1334	948	6019	5018	1214	514	3460	599	664	3097
ENSG00000138821	109	466	754	511	751	3154	192	451	2870	423	531	1227
ENSG00000138823	1	0	0	0	0	0	0	4	564	6	1	21
ENSG00000138829	1951	3708	2608	1940	20739	5078	19262	4424	10778	10413	8510	56848
ENSG00000138834	888	2191	1686	1143	11985	9855	2881	3228	10205	6047	4906	36053
ENSG00000138835	429	768	747	502	3864	3982	999	974	4924	1028	1231	4085
ENSG00000138867	496	1011	949	702	4867	4352	709	577	4546	739	759	2963
ENSG00000138892	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000138942	283	462	489	337	2473	2381	497	428	2369	394	456	1698
ENSG00000138944	59	237	620	468	602	713	1081	89	518	17	28	54
ENSG00000138964	0	0	0	0	1	1	2	0	5	0	0	1
ENSG00000139044	2	0	1	3	10	35	61	38	177	130	147	391
ENSG00000139053	0	0	0	0	0	0	0	0	1063	2	5	0
ENSG00000139055	0	0	0	0	0	0	3	1	6	5	2	16
ENSG00000139083	278	443	442	302	2861	2364	545	120	1238	228	253	1134
ENSG00000139112	720	1778	2248	1487	7384	16810	1838	2151	13314	2203	2778	8660
ENSG00000139116	33	40	54	32	337	495	680	2545	9965	4094	4536	22436
ENSG00000139117	58	125	124	88	553	760	707	741	1383	999	1044	3457
ENSG00000139131	159	169	239	181	1318	1184	350	210	969	261	256	1078
ENSG00000139132	21	94	115	65	222	421	164	906	3631	947	1039	4496
ENSG00000139133	5	21	25	11	95	97	23	40	161	45	44	372
ENSG00000139144	0	0	0	0	5	2	2	0	3	0	0	0
ENSG00000139146	29	31	25	25	329	276	691	379	1128	379	420	2162
ENSG00000139151	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000139154	273	380	506	345	2902	2364	728	897	5359	1040	1201	4454
ENSG00000139155	0	0	1	0	2	0	0	11	204	11	4	64
ENSG00000139160	21	38	46	21	291	331	42	48	360	72	61	321
ENSG00000139163	251	432	492	266	2588	3121	1131	1539	5962	2420	2688	10628
ENSG00000139168	292	395	502	349	3067	2866	457	413	3508	457	600	1635
ENSG00000139173	81	160	201	113	625	934	486	1126	1090	1259	1599	5352
ENSG00000139174	98	151	118	69	666	1085	151	114	288	194	232	1332
ENSG00000139178	691	1185	1177	844	6516	5702	679	1722	6624	2289	2613	10182
ENSG00000139180	62	95	96	68	551	563	171	175	1072	166	253	1005
ENSG00000139182	208	425	503	327	2065	4224	3961	4865	12429	4873	4737	23807
ENSG00000139187	0	3	1	0	4	28	6	10	76	8	17	55
ENSG00000139190	75	262	294	204	1091	1398	188	188	616	598	581	4148
ENSG00000139192	131	266	186	135	1239	781	95	164	3442	59	79	293
ENSG00000139193	4	7	4	3	38	54	6	4	15	13	16	42
ENSG00000139194	12	53	51	42	216	491	57	74	248	205	153	1408
ENSG00000139197	491	719	795	569	3640	4115	750	1921	10037	1516	1800	6432
ENSG00000139200	33	80	12	6	306	30	1079	1012	3153	1371	1288	5535
ENSG00000139209	213	171	189	107	1651	1221	11	8	31	6	22	33
ENSG00000139211	1012	1028	374	237	8393	3942	1717	25	863	150	137	688
ENSG00000139218	1288	1765	2202	1517	11591	11069	2201	1626	6380	2524	2607	11382
ENSG00000139219	1	0	2	0	4	5	20	2	4335	14	8	13
ENSG00000139220	2	0	1	0	9	0	5	3	678	10	8	29
ENSG00000139223	0	0	0	1	1	0	0	0	2	0	0	1
ENSG00000139233	111	177	200	152	1392	1361	213	136	775	182	207	905
ENSG00000139239	11	26	26	18	205	186	22	13	76	19	9	76
ENSG00000139263	602	1563	1598	1089	5587	7010	437	476	896	364	386	2611
ENSG00000139266	17	50	33	18	170	281	471	496	2336	582	648	2221
ENSG00000139269	66	17	49	27	540	219	3	8	71	0	8	18
ENSG00000139278	1047	795	1166	763	8554	3432	918	40	442	40	30	468
ENSG00000139287	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000139289	334	926	1454	951	3413	1902	1130	1181	24218	485	572	1985
ENSG00000139291	177	273	341	221	1334	1972	290	556	1861	426	442	1748
ENSG00000139292	4	6	93	49	42	3465	0	0	114	0	1	9
ENSG00000139304	28	41	31	21	189	263	28	59	74	102	85	941
ENSG00000139318	245	266	295	171	2465	1066	376	79	903	121	140	436
ENSG00000139323	68	112	140	90	598	822	157	188	784	290	311	1115
ENSG00000139324	451	579	812	583	3877	4546	613	506	1657	398	421	3269
ENSG00000139329	5900	11035	14549	8897	51436	61416	11563	57	2373	61	62	736
ENSG00000139343	184	271	316	190	1795	1452	357	209	1675	286	383	1074
ENSG00000139344	0	1	1	0	3	0	5	11	58	6	8	59
ENSG00000139350	313	407	575	400	2472	2133	253	199	973	247	294	1183
ENSG00000139351	1	2	2	2	8	21	6	6	29	9	8	52
ENSG00000139352	0	0	0	0	1	0	2	147	800	9	23	10
ENSG00000139354	36	65	63	62	279	165	31	32	256	129	108	653
ENSG00000139364	25	45	20	14	132	161	3	1	117	20	23	384
ENSG00000139370	317	459	444	303	2452	2418	192	214	2392	998	1083	2969
ENSG00000139372	132	205	242	174	1645	1646	543	267	1099	459	428	2953
ENSG00000139405	136	231	219	140	987	1073	394	399	2439	386	509	1119
ENSG00000139410	72	50	77	42	492	545	351	292	1505	191	200	897
ENSG00000139428	133	180	137	98	1270	1132	373	565	2315	739	942	2222
ENSG00000139433	432	705	889	633	4297	4059	684	515	3626	426	572	1715
ENSG00000139436	267	436	506	365	2206	1719	421	354	977	445	334	2212
ENSG00000139437	180	281	345	250	1797	1938	354	422	1471	646	658	2965
ENSG00000139438	3	11	15	11	34	42	88	1336	6197	326	397	1277
ENSG00000139445	0	0	0	0	0	0	0	9	23	8	7	46
ENSG00000139496	311	512	629	363	3400	2558	707	586	3068	995	1003	4406
ENSG00000139505	353	462	639	458	2556	2797	522	269	1618	345	389	1583
ENSG00000139508	98	192	169	117	849	2269	526	589	4479	365	389	1881
ENSG00000139514	1946	2414	3116	2289	17944	12043	1212	2066	7062	3331	3720	10877
ENSG00000139517	67	83	88	66	444	801	197	392	2596	445	471	1844
ENSG00000139531	134	170	208	132	1089	1068	551	540	2791	660	669	2993
ENSG00000139537	7	17	8	10	102	110	24	18	198	44	41	316
ENSG00000139540	2	0	0	0	8	22	6	6	59	14	22	91
ENSG00000139546	186	265	304	242	1696	1844	419	580	2168	742	793	4266
ENSG00000139547	0	3	0	1	16	30	3	8	42	32	20	67
ENSG00000139549	1	0	0	0	0	0	1	3	16	2	0	6
ENSG00000139567	659	1102	945	703	5378	2556	0	1	41	3	1	19
ENSG00000139572	0	0	0	0	9	3	2	0	21	1	2	6
ENSG00000139579	249	396	434	322	2348	2319	576	339	2465	361	428	1468
ENSG00000139597	18	59	68	53	215	852	106	532	998	827	865	2971
ENSG00000139610	0	0	0	0	1	1	2	0	0	0	0	0
ENSG00000139613	911	1645	1677	1148	9730	7299	2436	3076	10317	4442	3818	25412
ENSG00000139618	16	27	64	56	142	196	11	8	59	90	79	522
ENSG00000139620	157	196	273	189	1310	1669	341	306	1498	436	516	2247
ENSG00000139624	374	684	788	494	4112	3736	1291	1149	3343	1316	1536	4991
ENSG00000139625	424	1091	865	628	5209	6651	1355	2638	4390	3657	3359	25914
ENSG00000139626	2	11	11	7	36	35	3	6	60	4	2	19
ENSG00000139629	154	167	151	106	1230	349	67	1179	304	430	468	2609
ENSG00000139631	101	342	199	136	1854	2393	779	780	1852	1837	1713	9790
ENSG00000139636	278	596	436	274	3304	2505	844	1149	3249	1867	2026	9377
ENSG00000139637	186	360	324	265	1905	1620	515	645	2404	544	692	2354
ENSG00000139641	1666	2409	2957	2101	12261	9291	2636	1673	3818	1703	1667	6874
ENSG00000139644	4967	8974	10033	6883	43479	44326	6576	11300	48272	7390	9085	29744
ENSG00000139645	861	1990	2222	1665	9516	8964	3463	2753	8888	3642	3545	16335
ENSG00000139648	0	0	0	0	0	0	0	3	5	0	2	8
ENSG00000139651	284	587	554	351	2873	2671	701	788	3131	1156	1385	6107
